person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,prev_default_flag,high_lpi_low_grade,default,pd_hat,risk_band,exposure,expected_loss
40,21600,2.0,3000,14.09,0.14,13,1,0,1,0.30471581717257745,High,3000,411.3663531829796
21,29004,0.0,7500,10.99,0.26,2,1,0,1,0.32696758697664885,High,7500,1103.51560604619
56,71884,11.0,7425,9.99,0.1,24,0,0,0,0.05474229951374563,Medium,7425,182.9077082503026
26,52000,10.0,10750,9.62,0.21,2,0,0,0,0.05751830658721604,Medium,10750,278.2448081156576
29,75000,5.0,6400,7.49,0.09,8,0,0,0,0.03282284201157626,Low,6400,94.52978499333963
27,41500,0.0,10000,11.09,0.24,6,1,0,0,0.171564457237028,High,10000,772.0400575666262
43,57000,0.0,2725,10.99,0.05,12,0,0,0,0.09535605883089442,Medium,2725,116.93036714138428
23,90000,1.0,4000,5.42,0.04,3,0,0,0,0.023363274449647448,Low,4000,42.05389400936541
21,60000,5.0,24000,10.75,0.4,2,0,0,1,0.4572088600117928,High,24000,4937.855688127362
41,37000,3.0,6000,12.99,0.16,11,0,0,0,0.12612014509109004,Medium,6000,340.52439174594315
36,53126,1.0,8000,10.99,0.15,11,0,0,1,0.09075453728576595,Medium,8000,326.71633422875743
21,42000,5.0,8500,7.51,0.2,4,0,0,0,0.04370459069351947,Low,8500,167.17005940271198
24,37200,2.0,6000,9.99,0.16,3,0,0,0,0.09158769173041428,Medium,6000,247.2867676721186
25,71328,3.0,25000,14.96,0.35,3,1,1,0,0.7860737237976855,High,25000,8843.329392723963
26,73200,10.0,17500,10.99,0.24,3,0,0,0,0.09965521323304706,Medium,17500,784.7848042102456
23,45000,2.0,10000,11.11,0.22,3,0,0,0,0.09062868663576044,Medium,10000,407.829089860922
25,125000,1.0,20000,11.71,0.16,4,0,0,0,0.04939438449168705,Low,20000,444.54946042518344
22,14400,0.0,4000,14.61,0.28,2,0,0,1,0.9617516769648665,High,4000,1731.1530185367599
31,117000,5.0,3600,6.91,0.03,5,0,0,0,0.022918105473846383,Low,3600,37.127330867631144
24,72000,1.0,12000,5.42,0.17,2,0,0,0,0.032378402372679416,Low,12000,174.84337281246886
25,59000,4.0,3600,12.98,0.06,3,0,0,1,0.19752710158798473,High,3600,319.9939045725353
22,25000,0.0,2400,13.61,0.1,4,0,0,0,0.1670404769719209,High,2400,180.4037151296746
28,16000,2.0,5000,16.45,0.31,7,1,1,1,0.9866772578750335,High,5000,2220.0238302188254
33,15600,1.0,5900,10.99,0.38,7,0,0,1,0.9807854191356715,High,5900,2603.985287805208
25,50300,3.0,1000,18.39,0.02,3,1,0,0,0.44028293223084214,High,1000,198.12731950387897
26,190000,3.0,20000,12.18,0.11,4,0,0,0,0.04948576175840803,Low,20000,445.37185582567224
24,47928,1.0,6000,12.53,0.13,2,0,0,0,0.0978858477359322,Medium,6000,264.29178888701693
23,49161,1.0,8000,13.17,0.16,4,1,0,1,0.12999298254504035,Medium,8000,467.9747371621453
24,72984,3.0,12000,10.99,0.16,4,0,0,0,0.07445228535437227,Medium,12000,402.0423409136103
33,54000,1.0,6500,14.96,0.12,7,1,0,1,0.6588140754579722,High,6500,1927.0311707145688
22,19200,3.0,5000,15.33,0.26,2,1,0,1,0.9344374592838115,High,5000,2102.484283388576
25,57000,5.0,12000,13.23,0.21,3,0,0,0,0.1187103475584964,Medium,12000,641.0358768158806
34,24000,5.0,2000,9.2,0.08,7,0,0,0,0.09431254109687784,Medium,2000,84.88128698719005
35,54000,1.0,9000,14.46,0.17,9,0,0,1,0.5265838809000375,High,9000,2132.664717645152
23,100000,0.0,11000,8.49,0.11,2,0,0,0,0.02993642474275865,Low,11000,148.18530247665532
35,94000,9.0,15000,9.88,0.16,10,0,0,0,0.034244463231455614,Low,15000,231.1501268123254
27,36200,2.0,3600,10.99,0.1,10,0,0,0,0.11905260023138975,Medium,3600,192.86521237485138
23,98280,7.0,9400,6.62,0.1,3,0,0,0,0.024788324635150565,Low,9400,104.85461320668689
25,50000,0.0,6400,9.91,0.13,4,0,0,0,0.06714730659243845,Medium,6400,193.38424298622274
27,116899,12.0,12000,10.75,0.1,7,0,0,1,0.04113569642651714,Low,12000,222.1327607031926
24,90000,8.0,24000,17.56,0.27,3,0,0,0,0.46604260144298804,High,24000,5033.260095584271
23,80000,7.0,22000,10.65,0.28,2,0,0,0,0.05461727780004841,Medium,22000,540.7110502204793
25,70550,6.0,10000,16.77,0.12,3,0,0,1,0.38648147134902167,High,10000,1739.1666210705976
28,48996,8.0,15000,14.09,0.31,5,1,1,1,0.7693707352562186,High,15000,5193.252462979475
26,60000,10.0,12500,6.92,0.21,3,0,0,0,0.026420338676180384,Low,12500,148.61440505351467
29,220000,0.0,2500,6.99,0.01,5,0,0,0,0.02163595768788656,Low,2500,24.34045239887238
34,138000,18.0,2400,19.91,0.02,7,1,0,1,0.2955593145570234,High,2400,319.2040597215853
41,120000,8.0,20000,10.25,0.17,11,0,0,0,0.0346494893386466,Low,20000,311.8454040478194
23,68000,5.0,11500,9.99,0.17,2,0,0,0,0.055822302638016054,Medium,11500,288.8804161517331
23,86000,2.0,15000,6.03,0.17,2,0,0,0,0.028274282118789046,Low,15000,190.85140430182608
21,28000,1.0,9700,11.34,0.35,2,0,0,1,0.7486133045029035,High,9700,3267.697074155174
24,12000,4.0,2500,12.69,0.21,3,0,0,1,0.9213698546199369,High,2500,1036.541086447429
25,49000,5.0,15000,12.18,0.31,4,0,0,1,0.6613375546006023,High,15000,4464.028493554066
24,56000,0.0,12800,10.99,0.23,4,0,0,0,0.09918296332517539,Medium,12800,571.2938687530102
23,65000,7.0,20000,11.49,0.31,3,0,0,1,0.4959399849191297,High,20000,4463.459864272168
23,24000,5.0,12000,10.99,0.5,4,0,0,0,0.7430282623777839,High,12000,4012.352616840033
27,28000,8.0,12000,7.51,0.43,9,0,0,1,0.5044882305408696,High,12000,2724.2364449206957
54,39000,4.0,20000,10.71,0.51,19,0,0,0,0.880931000943386,High,20000,7928.379008490473
30,40000,13.0,12000,9.2,0.3,8,0,0,0,0.05586232490514553,Medium,12000,301.6565544877859
23,66000,1.0,14000,12.99,0.21,3,0,0,0,0.0967574509972181,Medium,14000,609.571941282474
23,60000,2.0,5000,6.91,0.08,3,0,0,0,0.02599590336618452,Low,5000,58.49078257391517
30,42000,1.0,4000,7.88,0.1,6,0,0,0,0.04366399416872372,Low,4000,78.5951895037027
23,42000,7.0,15000,13.49,0.36,3,0,0,1,0.6338893380355569,High,15000,4278.753031740009
26,35000,9.0,2000,13.99,0.06,2,0,0,0,0.19626035540303455,High,2000,176.63431986273108
36,70000,6.0,6000,5.42,0.09,16,0,0,0,0.023713929114515076,Low,6000,64.02760860919071
23,49000,6.0,9600,5.42,0.2,3,0,0,0,0.03785193837308168,Low,9600,163.52037377171285
26,53595,3.0,6000,7.88,0.11,2,0,0,0,0.03768604423024915,Low,6000,101.7523194216727
25,84000,8.0,6000,10.62,0.07,4,0,0,0,0.04201559789936775,Low,6000,113.44211432829292
36,62000,3.0,8000,11.12,0.13,13,0,0,0,0.07207519650499235,Medium,8000,259.47070741797245
29,55000,1.0,12625,7.9,0.23,6,0,0,0,0.048475628903008626,Low,12625,275.4021667052178
27,40000,0.0,4800,10.99,0.12,8,0,0,0,0.08508394183503852,Medium,4800,183.7813143636832
21,41000,5.0,7000,5.79,0.17,2,0,0,0,0.04085791725873016,Low,7000,128.70243936500003
22,44000,3.0,3600,13.43,0.08,2,1,0,1,0.22451537948323025,High,3600,363.714914762833
24,80000,8.0,9000,10.99,0.11,4,0,0,0,0.04956364249595504,Low,9000,200.73275210861792
26,73440,1.0,35000,9.91,0.48,2,0,0,0,0.5825505434591637,High,35000,9175.171059481829
22,60000,5.0,15000,10.99,0.25,4,0,0,0,0.06239883167258974,Medium,15000,421.1921137899808
23,114000,7.0,8000,12.68,0.07,4,0,0,0,0.0546069555466683,Medium,8000,196.5850399680059
24,32000,5.0,1900,13.49,0.06,2,1,0,0,0.20189860289576633,High,1900,172.62330547588022
35,45000,4.0,7500,7.29,0.17,9,0,0,0,0.03617093937868145,Low,7500,122.07692040304993
24,56100,7.0,25000,16.49,0.38,4,0,1,1,0.7956223369276133,High,25000,8950.75129043565
24,40000,3.0,11800,6.92,0.29,4,0,0,0,0.040049947013401054,Low,11800,212.66521864115958
25,21500,2.0,7500,11.34,0.35,2,0,0,1,0.7373804637259743,High,7500,2488.659065075163
23,90000,7.0,4900,6.99,0.05,2,0,0,0,0.023363274449647448,Low,4900,51.516020161472625
25,80000,5.0,18000,5.79,0.23,2,0,0,0,0.027216235053886425,Low,18000,220.45150393648007
78,48000,41.0,3000,7.51,0.06,25,0,0,0,0.3260278174350078,High,3000,440.13755353726054
32,40000,2.0,7500,8.0,0.19,6,0,0,0,0.044686617997721334,Low,7500,150.81733574230952
24,40000,3.0,3200,10.99,0.08,2,0,0,0,0.08538466765219718,Medium,3200,122.95392141916395
43,36000,5.0,5000,9.91,0.14,17,0,0,0,0.0764292527723424,Medium,5000,171.9658187377704
21,90996,5.0,6000,9.99,0.07,2,0,0,0,0.03783390293159018,Low,6000,102.1515379152935
23,46500,1.0,5000,7.49,0.11,3,0,0,1,0.04184055431332664,Low,5000,94.14124720498494
29,38000,5.0,8000,8.59,0.21,6,0,0,0,0.05960845569351907,Medium,8000,214.5904404966687
33,77000,9.0,12000,7.29,0.16,10,0,0,0,0.032221099092805926,Low,12000,173.993935101152
37,145124,21.0,11375,10.99,0.08,14,0,0,1,0.04269689268323327,Low,11375,218.55471942230028
26,30000,6.0,11700,11.71,0.39,2,0,0,1,0.7090885738756126,High,11700,3733.3513414551007
38,17280,0.0,1000,16.29,0.06,13,1,0,0,0.8110760273053921,High,1000,364.9842122874265
30,54000,5.0,5000,7.88,0.09,5,0,0,0,0.04759826899019414,Low,5000,107.09610522793682
26,42000,1.0,1500,14.61,0.04,3,1,0,1,0.48019715270524177,High,1500,324.1330780760382
26,80600,10.0,9600,10.99,0.12,3,0,0,0,0.052742927629696165,Medium,9600,227.84944736028746
27,70000,4.0,3700,10.99,0.05,5,0,0,1,0.0584076688140353,Medium,3700,97.24876857536877
29,60000,2.0,1500,6.03,0.03,9,0,0,0,0.02572599126863551,Low,1500,17.36504410632897
24,38000,3.0,16000,10.99,0.42,3,0,0,0,0.7054845351434736,High,16000,5079.48865303301
32,37500,6.0,5000,6.03,0.13,9,0,0,0,0.039945607405272324,Low,5000,89.87761666186273
25,55000,2.0,14000,15.68,0.25,4,1,0,0,0.6990567173379804,High,14000,4404.057319229276
28,50000,12.0,18000,13.49,0.36,7,1,0,0,0.6270601170645133,High,18000,5079.1869482225575
22,52000,2.0,18000,9.88,0.35,4,0,0,0,0.577997399754677,High,18000,4681.778938012884
28,350000,1.0,20000,10.99,0.06,9,0,0,0,0.05014323074843263,Medium,20000,451.2890767358937
23,33000,0.0,4600,11.71,0.14,3,0,0,0,0.17312049371598875,High,4600,358.3594219920967
22,37008,2.0,3600,12.42,0.1,4,0,0,0,0.12018089278902036,Medium,3600,194.693046318213
27,31200,4.0,10000,8.0,0.32,9,0,0,1,0.6815240823254367,High,10000,3066.858370464465
27,18000,0.0,2000,7.88,0.11,5,0,0,0,0.20663606696278275,High,2000,185.9724602665045
27,33000,2.0,7500,15.65,0.23,7,1,0,1,0.7789721561908073,High,7500,2629.031027143975
24,45996,1.0,13000,13.47,0.28,2,1,0,1,0.17727147272143426,High,13000,1037.0381154203903
22,29000,2.0,10500,9.99,0.36,3,0,0,1,0.8470608174979269,High,10500,4002.362362677705
26,8400,4.0,3500,7.29,0.42,3,0,0,1,0.9857097495962808,High,3500,1552.4928556141422
23,42806,7.0,1000,7.51,0.02,2,0,0,0,0.04514842219116597,Low,1000,20.316789986024688
39,45000,4.0,8625,10.99,0.19,13,0,0,0,0.08002904606313624,Medium,8625,310.6127350325475
27,61584,3.0,15000,15.21,0.24,6,0,0,0,0.3498981195850958,High,15000,2361.812307199397
35,105000,11.0,7250,10.99,0.07,5,1,0,0,0.11226367762049867,Medium,7250,366.2602482368769
28,170000,0.0,10000,10.99,0.06,5,0,0,0,0.04421569872963787,Low,10000,198.97064428337043
27,25200,4.0,3000,15.58,0.12,6,1,0,1,0.5226773523012387,High,3000,705.6144256066722
33,95000,17.0,12000,7.29,0.13,6,0,0,0,0.02454938827367621,Low,12000,132.56669667785152
21,34800,3.0,2000,11.71,0.06,3,0,0,0,0.23921248200067505,High,2000,215.29123380060753
29,218000,1.0,25000,19.04,0.11,9,1,0,1,0.4273142288979447,High,25000,4807.285075101878
23,91000,4.0,8000,17.19,0.09,4,0,0,0,0.3108918108193513,High,8000,1119.2105189496647
23,85000,8.0,5000,14.35,0.06,3,0,0,0,0.12617710351678274,Medium,5000,283.8984829127612
36,61000,2.0,10000,10.25,0.16,12,0,0,0,0.05457911123402514,Medium,10000,245.60600055311315
25,44400,4.0,2100,17.27,0.05,4,0,0,0,0.5713787151571689,High,2100,539.9528858235246
26,96000,0.0,1000,10.36,0.01,3,0,0,0,0.037358623648212234,Low,1000,16.811380641695507
28,60589,1.0,2650,9.88,0.04,10,0,0,0,0.054827643072908466,Medium,2650,65.38196436444335
24,56500,1.0,10000,10.99,0.18,4,0,0,0,0.09848041084163574,Medium,10000,443.16184878736084
25,15996,1.0,2000,13.48,0.13,4,1,0,0,0.34814797856382756,High,2000,313.3331807074448
23,45000,4.0,12000,12.69,0.27,4,0,0,0,0.11307317658370591,Medium,12000,610.595153552012
34,94000,3.0,15000,6.54,0.16,5,0,0,0,0.023884298873353915,Low,15000,161.21901739513893
25,36000,9.0,6000,14.72,0.17,2,0,0,0,0.36825746892916444,High,6000,994.295166108744
25,40000,6.0,10000,10.0,0.25,4,0,0,0,0.06373302745079552,Medium,10000,286.79862352857987
25,29000,3.0,5000,15.7,0.17,3,1,0,1,0.7439074124848977,High,5000,1673.7916780910198
24,69000,0.0,20000,14.82,0.29,4,0,0,1,0.7369453936111612,High,20000,6632.508542500451
23,69500,3.0,20000,17.74,0.29,2,1,0,0,0.5570443381175214,High,20000,5013.399043057693
27,120000,11.0,4800,10.99,0.04,10,0,0,0,0.044355622687319546,Low,4800,95.80814500461021
56,59200,1.0,10000,13.61,0.17,20,1,0,0,0.13663764635190084,Medium,10000,614.8694085835538
22,60000,3.0,5000,14.22,0.08,4,0,0,0,0.13236598939907396,Medium,5000,297.82347614791644
23,45000,7.0,15000,12.84,0.33,3,0,0,1,0.5666574509743154,High,15000,3824.937794076629
34,38400,4.0,6500,9.25,0.17,10,0,0,0,0.057668442854058935,Medium,6500,168.6801953481224
30,138000,3.0,23975,17.93,0.17,7,0,0,1,0.5013314768519233,High,23975,5408.739970886187
30,50000,3.0,5000,5.99,0.1,10,0,0,0,0.03552611095278758,Low,5000,79.93374964377205
28,40000,12.0,1000,9.88,0.03,9,0,0,0,0.05970459231959729,Medium,1000,26.86706654381878
31,144000,0.0,13000,21.21,0.09,6,0,0,1,0.5726783047500555,High,13000,3350.168082787825
25,66000,9.0,15000,7.49,0.23,4,0,0,0,0.03804450656352778,Low,15000,256.8004193038125
22,96000,3.0,11400,13.04,0.12,2,1,0,0,0.07783196123653946,Medium,11400,399.27796114344744
24,95000,8.0,4800,13.43,0.05,3,0,0,0,0.062302019284508355,Medium,4800,134.57236165453804
26,132000,3.0,10200,7.9,0.08,2,0,0,0,0.027310956480487696,Low,10200,125.35729024543852
35,30996,18.0,4200,14.79,0.14,6,1,0,0,0.45035684281164395,High,4200,851.1744329140072
25,29000,2.0,2500,12.84,0.09,3,0,0,1,0.30809489285836755,High,2500,346.6067544656635
23,40000,4.0,7000,11.58,0.17,3,0,0,0,0.08276562798248673,Medium,7000,260.7117281448332
22,57000,1.0,3200,5.99,0.06,4,0,0,0,0.03846948282924852,Low,3200,55.39605527411787
36,25000,0.0,3000,8.7,0.12,14,0,0,0,0.0862025797909446,Medium,3000,116.37348271777522
36,39000,8.0,7000,5.79,0.18,17,0,0,0,0.07526861888020078,Medium,7000,237.09614947263248
27,160000,4.0,25000,10.99,0.16,10,0,0,0,0.05370435174411926,Medium,25000,604.1739571213417
22,53000,7.0,2500,7.4,0.05,3,0,0,0,0.039274876385055474,Low,2500,44.18423593318741
29,50000,0.0,3575,11.49,0.07,6,0,0,0,0.09492106152640008,Medium,3575,152.7042577305961
26,100000,5.0,24000,12.73,0.24,4,0,0,0,0.07011883913023324,Medium,24000,757.283462606519
40,108000,10.0,9000,11.86,0.08,12,0,0,1,0.04653352417742231,Low,9000,188.46077291856037
41,66000,20.0,10000,6.62,0.15,12,0,0,0,0.05412727906178726,Medium,10000,243.57275577804268
26,70000,4.0,6000,6.17,0.09,4,0,0,0,0.024484239065114384,Low,6000,66.10744547580885
26,36000,3.0,11000,10.59,0.31,4,0,0,1,0.6909795089838536,High,11000,3420.3485694700753
22,48000,5.0,3000,10.99,0.06,3,0,0,0,0.09963998076606952,Medium,3000,134.51397403419384
23,113000,2.0,22400,7.49,0.2,2,0,0,0,0.0322999725485271,Low,22400,325.5837232891532
27,30000,6.0,1800,14.84,0.06,5,1,0,0,0.5066901005837413,High,1800,410.41898147283047
23,35004,1.0,6000,10.99,0.17,2,0,0,0,0.09833542804825654,Medium,6000,265.50565573029263
30,48564,3.0,15000,10.75,0.31,9,0,0,1,0.6595741319237565,High,15000,4452.125390485356
25,75000,4.0,24000,9.91,0.32,2,0,0,0,0.48496462788020017,High,24000,5237.617981106162
36,80000,7.0,6000,12.87,0.07,16,0,0,0,0.06208476653684646,Medium,6000,167.62886964948547
33,77100,6.0,35000,8.49,0.45,9,0,0,1,0.4749333885288675,High,35000,7480.200869329663
25,39000,4.0,4000,7.88,0.1,4,0,0,0,0.08518648036415992,Medium,4000,153.33566465548785
25,40000,1.0,6500,11.89,0.16,3,0,0,0,0.0838581212017764,Medium,6500,245.285004515196
25,84000,5.0,9000,11.36,0.11,2,0,0,0,0.05351441905970537,Medium,9000,216.73339719180677
25,65004,9.0,4500,6.92,0.07,2,0,0,0,0.033337619823225806,Low,4500,67.50868014203226
28,60000,0.0,7000,11.11,0.12,5,0,0,0,0.06071329471572717,Medium,7000,191.2468783545406
27,45500,2.0,5000,11.71,0.11,5,0,0,0,0.08951685126895297,Medium,5000,201.41291535514418
23,35000,7.0,12000,12.42,0.34,2,0,0,0,0.6935091571916573,High,12000,3744.9494488349496
35,46000,3.0,10000,17.14,0.22,5,0,0,0,0.5188978824136437,High,10000,2335.0404708613964
61,53000,3.0,7000,7.49,0.13,23,0,0,0,0.034684503982098366,Low,7000,109.25618754360985
22,48000,0.0,17750,13.49,0.37,4,0,0,1,0.7372026373306967,High,17750,5888.40606567894
22,32376,1.0,10000,13.61,0.31,4,1,0,1,0.8277530735795452,High,10000,3724.888831107953
24,72000,8.0,18000,11.86,0.25,4,0,0,0,0.07917967009988909,Medium,18000,641.3553278091017
24,82308,4.0,15125,10.36,0.18,4,0,0,0,0.04349028505711753,Low,15125,296.0057526700062
29,83000,13.0,7500,8.9,0.09,6,0,0,0,0.03744588350017745,Low,7500,126.3798568130989
32,43625,2.0,1500,10.99,0.03,6,0,0,0,0.10534646193647514,Medium,1500,71.10886180712072
30,232050,14.0,25000,17.93,0.09,9,1,0,1,0.5120041693823262,High,25000,5760.046905551169
39,80000,0.0,5000,11.22,0.06,13,0,0,0,0.05105956032309543,Medium,5000,114.88401072696472
40,55000,14.0,18000,7.88,0.33,14,0,0,1,0.3211915165780467,High,18000,2601.651284282178
22,24702,4.0,2000,13.23,0.08,4,1,0,0,0.16849436471582918,High,2000,151.64492824424627
27,40000,11.0,20000,6.91,0.5,8,0,0,1,0.402252192440152,High,20000,3620.269731961368
23,31000,1.0,1000,14.96,0.03,3,1,0,1,0.6867865939917036,High,1000,309.05396729626665
30,92700,1.0,15000,11.99,0.16,5,0,0,0,0.04935449438241665,Low,15000,333.14283708131245
23,54996,7.0,8000,14.35,0.15,4,0,0,0,0.21503872415522332,High,8000,774.139406958804
24,24000,3.0,12000,10.36,0.5,4,0,0,1,0.7452373972952524,High,12000,4024.2819453943634
24,21000,0.0,4000,13.43,0.19,4,0,0,0,0.15931730758647633,High,4000,286.7711536556574
22,24000,2.0,6000,12.18,0.25,3,0,0,1,0.14956425395004727,Medium,6000,403.82348566512763
28,24000,0.0,10000,12.87,0.42,10,1,0,1,0.8100432218016012,High,10000,3645.194498107205
27,72000,4.0,20000,13.22,0.28,9,0,0,1,0.13652619383565542,Medium,20000,1228.7357445208988
26,41500,9.0,11400,7.66,0.27,3,0,0,0,0.0543321301353616,Medium,11400,278.72382759440507
25,108000,8.0,15000,6.62,0.14,2,0,0,0,0.022824335545151658,Low,15000,154.0642649297737
26,68000,3.0,10000,5.79,0.15,2,0,0,0,0.03249791519362556,Low,10000,146.24061837131504
23,55000,7.0,8200,13.11,0.15,3,1,0,0,0.11337316991932844,Medium,8200,418.346997002322
24,85000,2.0,9600,10.37,0.11,4,0,0,0,0.04201559789936775,Low,9600,181.5073829252687
22,95000,0.0,5750,10.99,0.06,3,0,0,0,0.049146122283557706,Low,5750,127.16559140870557
22,36500,0.0,18725,6.54,0.51,3,0,0,1,0.6679564365139213,High,18725,5628.36792317543
22,27000,5.0,2925,10.71,0.11,4,0,0,0,0.13056492882472984,Medium,2925,171.85608756555064
24,70000,8.0,4000,13.49,0.06,4,1,0,0,0.08647257903769454,Medium,4000,155.65064226785015
26,78000,4.0,12000,7.14,0.15,2,0,0,0,0.03745778320312078,Low,12000,202.2720292968522
29,73000,7.0,2500,14.35,0.03,8,1,0,0,0.2358593295741794,High,2500,265.34174577095183
26,175000,0.0,7500,15.21,0.04,3,0,0,0,0.36902256610682177,High,7500,1245.4511606105236
34,28800,0.0,2500,21.36,0.09,9,0,0,1,0.8833906576396008,High,2500,993.814489844551
23,95000,4.0,4400,7.9,0.05,3,0,0,0,0.030972008409299936,Low,4400,61.32457665041388
21,53000,3.0,3000,10.99,0.06,4,0,0,0,0.0951516262860561,Medium,3000,128.45469548617572
35,58570,8.0,11000,7.88,0.19,9,0,0,0,0.03805002477110748,Low,11000,188.34762261698202
24,24148,1.0,9975,11.48,0.41,4,0,0,1,0.7598365052240367,High,9975,3410.7161128243947
42,600000,2.0,25000,14.74,0.04,16,1,0,0,0.4438121306179304,High,25000,4992.886469451717
27,47900,1.0,7500,13.47,0.16,6,0,0,0,0.11931678127674587,Medium,7500,402.6941368090173
24,44000,0.0,2000,8.0,0.05,4,0,0,1,0.10363638262218365,Medium,2000,93.27274435996529
23,34188,4.0,3200,7.14,0.09,3,0,0,0,0.11956967437975878,Medium,3200,172.18033110685266
43,57000,3.0,6000,10.75,0.11,13,0,0,0,0.07743959893895125,Medium,6000,209.08691713516836
26,70000,10.0,4075,5.42,0.06,3,0,0,0,0.025374466814490754,Low,4075,46.53042852107242
27,33000,11.0,1600,16.89,0.05,5,1,0,1,0.544206753178759,High,1600,391.8288622887065
48,30000,0.0,10000,10.99,0.33,12,1,0,0,0.7914506135805389,High,10000,3561.527761112425
41,46152,10.0,14525,11.11,0.31,16,0,0,1,0.5632151458329433,High,14525,3681.3149969505757
43,68000,9.0,5000,6.99,0.07,15,0,0,0,0.028973714361034658,Low,5000,65.19085731232799
34,65000,2.0,5600,8.0,0.09,6,0,0,0,0.046097099208774674,Low,5600,116.1646900061122
28,80569,2.0,4000,9.63,0.05,7,0,0,0,0.03940322097489222,Low,4000,70.925797754806
26,85000,10.0,24000,8.9,0.28,3,0,0,0,0.053814890292191296,Medium,24000,581.2008151556661
25,199000,4.0,15000,9.99,0.08,2,0,0,0,0.03045562692970247,Low,15000,205.57548177549168
22,29004,3.0,5000,9.25,0.17,4,0,0,0,0.12641515694865194,Medium,5000,284.43410313446685
36,88000,4.0,3200,10.99,0.04,13,0,0,0,0.06725520523279768,Medium,3200,96.84749553522866
33,70000,0.0,5600,13.57,0.08,8,1,0,0,0.08613488341370283,Medium,5600,217.05990620253115
39,38500,7.0,3500,13.98,0.09,17,1,0,0,0.12465205424316633,Medium,3500,196.32698543298696
21,67400,2.0,20000,17.74,0.3,2,1,0,1,0.8097782766733679,High,20000,7288.004490060311
23,50000,6.0,17000,12.42,0.34,3,0,0,0,0.5838390856040256,High,17000,4466.369004870797
24,132000,8.0,1500,17.27,0.01,2,0,0,1,0.27418608928602106,High,1500,185.07561026806422
26,51000,10.0,15825,6.99,0.31,3,0,0,0,0.31272196402216124,High,15825,2226.9712862928154
36,98240,4.0,20000,16.35,0.2,12,1,0,0,0.39027542000100657,High,20000,3512.4787800090594
24,29000,1.0,6000,15.62,0.21,3,0,0,1,0.8626557935385926,High,6000,2329.1706425541997
27,120000,1.0,20000,6.54,0.17,9,0,0,0,0.022134826780784534,Low,20000,199.2134410270608
25,54000,5.0,5100,9.62,0.09,4,0,0,0,0.07264046543100838,Medium,5100,166.70986816416425
23,54000,3.0,5500,8.94,0.1,3,0,0,0,0.06713753590644557,Medium,5500,166.1654013684528
38,65000,6.0,11500,13.92,0.18,16,0,0,0,0.0967646573773027,Medium,11500,500.7571019275415
26,102000,5.0,10000,8.59,0.1,2,0,0,0,0.02970819679751127,Low,10000,133.68688558880072
30,65000,1.0,12000,11.49,0.18,7,0,0,0,0.0745233333450183,Medium,12000,402.42600006309885
37,50000,1.0,3000,11.58,0.06,14,0,0,0,0.08868876007008109,Medium,3000,119.72982609460946
